LUACTRUU Index,PX_LAST,PX_MID,TOT_RETURN_INDEX_GROSS_DVDS,CPN,CUR_MKT_CAP,INDEX_YIELD_TO_WORST,INDEX_YIELD_TO_MATURITY,COUNT_INDEX_MEMBERS
06-10-2004,1483.82,1483.82,1483.82,6.174048,1660494.18,4.662334,4.691992,2543
07-10-2004,1482.25,1482.25,1482.25,6.172738,1660892.71,4.680003,4.708824,2549
08-10-2004,1491.49,1491.49,1491.49,6.180319,1669986.33,4.567306,4.601605,2547
12-10-2004,1494.59,1494.59,1494.59,6.177784,1673721.45,4.536834,4.57158,2548
13-10-2004,1496.9,1496.89,1496.9,6.177784,1676311.36,4.506852,4.54174,2548
14-10-2004,1502.03,1502.03,1502.03,6.176506,1679708.22,4.45009,4.485285,2550
15-10-2004,1498.97,1498.97,1498.97,6.175296,1674947.59,4.491041,4.525987,2546
18-10-2004,1499.08,1499.08,1499.08,6.174653,1674067.31,4.499187,4.534222,2543
19-10-2004,1499.63,1499.63,1499.63,6.17452,1674612.84,4.49991,4.536277,2543
20-10-2004,1502.6,1502.6,1502.6,6.1711,1681942.34,4.471812,4.508519,2551
21-10-2004,1502.88,1502.88,1502.88,6.170806,1682807.4,4.481837,4.517894,2552
22-10-2004,1504.09,1504.09,1504.09,6.174196,1684012.13,4.468041,4.504255,2553
25-10-2004,1505.36,1505.36,1505.36,6.173481,1685672.76,4.455395,4.492078,2554
26-10-2004,1505.2,1505.2,1505.2,6.173481,1685479.12,4.460971,4.49631,2554
27-10-2004,1498.27,1498.27,1498.27,6.171247,1677857.53,4.544028,4.576338,2554
28-10-2004,1499.45,1499.45,1499.45,6.165684,1685008.78,4.527259,4.561984,2559
29-10-2004,1504.87,1504.87,1504.87,6.165381,1690057.61,4.477244,4.512651,2562
01-11-2004,1500.17,1500.17,1500.17,6.160948,1675037.11,4.541456,4.575062,2545
02-11-2004,1501.96,1501.96,1501.96,6.160448,1676706.57,4.519914,4.553957,2544
03-11-2004,1503.74,1503.74,1503.74,6.160088,1678316.14,4.502536,4.536818,2543
04-11-2004,1504.65,1504.65,1504.65,6.159397,1679638.82,4.503262,4.537768,2543
05-11-2004,1494.99,1494.99,1494.99,6.158956,1668757.3,4.62946,4.660293,2542
08-11-2004,1494,1494,1494,6.15565,1670804.36,4.646518,4.677537,2544
09-11-2004,1492.89,1492.89,1492.89,6.155549,1670038.74,4.658996,4.689839,2545
10-11-2004,1490.77,1490.77,1490.77,6.152061,1672399.99,4.689916,4.719806,2554
12-11-2004,1496.66,1496.66,1496.66,6.151538,1678265.73,4.640638,4.673018,2552
15-11-2004,1497.36,1497.36,1497.36,6.151538,1675434.15,4.652825,4.681906,2552
16-11-2004,1496.15,1496.15,1496.15,6.147513,1677085.46,4.669342,4.698331,2557
17-11-2004,1501.55,1501.55,1501.55,6.145203,1686158.99,4.606765,4.63826,2559
18-11-2004,1504.07,1504.07,1504.07,6.14203,1693490.57,4.589755,4.621465,2566
19-11-2004,1497.83,1497.83,1497.83,6.140642,1685967.4,4.668326,4.697288,2565
22-11-2004,1501.07,1501.07,1501.07,6.140642,1689563.08,4.646946,4.677638,2565
23-11-2004,1500.45,1500.45,1500.45,6.139637,1690208.98,4.657241,4.687813,2570
24-11-2004,1499.64,1499.64,1499.64,6.139106,1690276.87,4.674692,4.704447,2573
26-11-2004,1496.94,1496.94,1496.94,6.136467,1686857.18,4.703434,4.730214,2571
29-11-2004,1490.7,1490.7,1490.7,6.136467,1679471.78,4.783949,4.807858,2571
30-11-2004,1489.56,1489.56,1489.56,6.132439,1677848.14,4.78929,4.811506,2573
01-12-2004,1488.73,1488.73,1488.73,6.125358,1659098.93,4.811773,4.833794,2548
02-12-2004,1487.35,1487.35,1487.35,6.121842,1661070.46,4.830769,4.851679,2554
03-12-2004,1498.15,1498.15,1498.15,6.121849,1674464.73,4.703738,4.730219,2556
06-12-2004,1501.8,1501.8,1501.8,6.121849,1678512.34,4.671028,4.698764,2556
07-12-2004,1502.92,1502.92,1502.92,6.120506,1683058.61,4.666708,4.694912,2563
08-12-2004,1511.32,1511.31,1511.32,6.119496,1693665.68,4.583066,4.614153,2565
09-12-2004,1508.81,1508.81,1508.81,6.116512,1694326.55,4.606145,4.636396,2568
10-12-2004,1509.54,1509.54,1509.54,6.116286,1695438.72,4.601724,4.631527,2569
13-12-2004,1509.97,1509.97,1509.97,6.116286,1695853.21,4.610109,4.640563,2569
14-12-2004,1511.69,1511.69,1511.69,6.113498,1698452.02,4.599619,4.630766,2574
15-12-2004,1516.58,1516.58,1516.58,6.11276,1704652.21,4.560755,4.598468,2575
16-12-2004,1508.26,1508.26,1508.26,6.112481,1695323.64,4.645968,4.680948,2576
17-12-2004,1507.02,1507.02,1507.02,6.112049,1694519.75,4.662474,4.696963,2578
20-12-2004,1508.29,1508.29,1508.29,6.116377,1698282.13,4.663491,4.698537,2580
21-12-2004,1511.2,1511.2,1511.2,6.116377,1701822.39,4.628482,4.665374,2580
22-12-2004,1509.52,1509.52,1509.52,6.115678,1697846.22,4.637437,4.67347,2576
23-12-2004,1508.79,1508.79,1508.79,6.115678,1696987.93,4.643326,4.677761,2576
27-12-2004,1504.03,1504.03,1504.03,6.115203,1691171.52,4.704471,4.735216,2575
28-12-2004,1504.18,1504.18,1504.18,6.115203,1691307,4.707707,4.737597,2575
29-12-2004,1502.12,1502.12,1502.12,6.115203,1688784.88,4.741024,4.769916,2575
30-12-2004,1506.8,1506.8,1506.8,6.115203,1694013.82,4.691705,4.721832,2575
31-12-2004,1509.94,1509.94,1509.94,6.115203,1696967.28,4.671914,4.701712,2575
03-01-2005,1511.22,1511.22,1511.22,6.115845,1679945.11,4.687431,4.71747,2554
04-01-2005,1505.75,1505.75,1505.75,6.115845,1673790.84,4.758226,4.785535,2554
05-01-2005,1506.48,1506.48,1506.48,6.111561,1678350.09,4.756479,4.784867,2558
06-01-2005,1506.73,1506.73,1506.73,6.108922,1682442.27,4.745531,4.774248,2562
07-01-2005,1505.96,1505.96,1505.96,6.108922,1681577.7,4.762696,4.79108,2562
10-01-2005,1506.55,1506.55,1506.55,6.108504,1682713.11,4.76937,4.797676,2564
11-01-2005,1509.73,1509.73,1509.73,6.108504,1686161.84,4.743022,4.77191,2564
12-01-2005,1510.63,1510.63,1510.63,6.10725,1688472.34,4.733931,4.762935,2568
13-01-2005,1514.89,1514.89,1514.89,6.105774,1694544.34,4.692807,4.723717,2570
14-01-2005,1511.12,1511.12,1511.12,6.105441,1686147.3,4.746769,4.777711,2572
18-01-2005,1512.96,1512.96,1512.96,6.101422,1689620.56,4.737159,4.767568,2573
19-01-2005,1513.99,1513.99,1513.99,6.104378,1688551.05,4.734204,4.764636,2572
20-01-2005,1515.84,1515.84,1515.84,6.103979,1690920.16,4.706628,4.737697,2573
21-01-2005,1518.03,1518.03,1518.03,6.102797,1693738.66,4.673964,4.705541,2573
24-01-2005,1520.71,1520.71,1520.71,6.102797,1696619.88,4.66626,4.697897,2573
25-01-2005,1516.14,1516.13,1516.14,6.102159,1692240.81,4.715436,4.746672,2574
26-01-2005,1516.51,1516.51,1516.51,6.100168,1693886.56,4.722228,4.753203,2577
27-01-2005,1516.34,1516.34,1516.34,6.097309,1696625.19,4.727899,4.758661,2581
28-01-2005,1521.5,1521.5,1521.5,6.096203,1703214.91,4.675271,4.706634,2582
31-01-2005,1521.97,1521.97,1521.97,6.095166,1700706.54,4.691747,4.723326,2585
01-02-2005,1522.02,1522.02,1522.02,6.092436,1680109.62,4.705376,4.737309,2561
02-02-2005,1522.6,1522.6,1522.6,6.092086,1681476.31,4.708976,4.741075,2562
03-02-2005,1521.63,1521.63,1521.63,6.088501,1683655.22,4.727887,4.759664,2564
04-02-2005,1529.84,1529.84,1529.84,6.088501,1692843,4.644857,4.677701,2564
07-02-2005,1533.38,1533.38,1533.38,6.088501,1696787.32,4.626526,4.659761,2564
08-02-2005,1534.84,1534.84,1534.84,6.088282,1698995.07,4.624639,4.657736,2566
09-02-2005,1539.36,1539.36,1539.36,6.088282,1703901.32,4.559707,4.593731,2566
10-02-2005,1531.63,1531.63,1531.63,6.087849,1695842.99,4.633416,4.666382,2568
11-02-2005,1529.66,1529.66,1529.66,6.087254,1694291.14,4.66552,4.697972,2570
14-02-2005,1531.66,1531.66,1531.66,6.087107,1692604.05,4.662632,4.695567,2569
15-02-2005,1529.92,1529.92,1529.92,6.083393,1694050.15,4.682495,4.712847,2571
16-02-2005,1525.62,1525.62,1525.62,6.082983,1689675.3,4.73719,4.766322,2573
17-02-2005,1524.08,1524.08,1524.08,6.082983,1687894.6,4.739366,4.76851,2573
18-02-2005,1518.06,1518.06,1518.06,6.0822,1682912.96,4.806447,4.833845,2575
22-02-2005,1516.32,1516.32,1516.32,6.081127,1681984.01,4.826246,4.853546,2576
23-02-2005,1517.94,1517.94,1517.94,6.080309,1684585.54,4.8157,4.843008,2578
24-02-2005,1517.26,1517.26,1517.26,6.080139,1685475.23,4.834195,4.860951,2582
25-02-2005,1518.69,1518.69,1518.69,6.079662,1688409.53,4.829112,4.85523,2584
28-02-2005,1512.9,1512.9,1512.9,6.076433,1678677.17,4.915712,4.93668,2584
01-03-2005,1512.23,1512.23,1512.23,6.075473,1660317.68,4.935562,4.95664,2558
02-03-2005,1511.77,1511.77,1511.77,6.073428,1661774.83,4.935038,4.955368,2560
03-03-2005,1511.43,1511.43,1511.43,6.070836,1663658.85,4.941995,4.962024,2565
04-03-2005,1517.9,1517.9,1517.9,6.067455,1673741.62,4.8833,4.905418,2569
07-03-2005,1519.49,1519.49,1519.49,6.065885,1676807.46,4.882438,4.905114,2571
08-03-2005,1514.08,1514.08,1514.08,6.063949,1673447.44,4.935859,4.958929,2576
09-03-2005,1503.44,1503.44,1503.44,6.063431,1662794.03,5.044128,5.06422,2580
10-03-2005,1507.68,1507.68,1507.68,6.063129,1667803.62,5.011476,5.032019,2581
11-03-2005,1501.9,1501.9,1501.9,6.063119,1661317.79,5.080498,5.099714,2581
14-03-2005,1503.28,1503.28,1503.28,6.06226,1659707.53,5.080851,5.100513,2583
15-03-2005,1500.25,1500.25,1500.25,6.060748,1657770.12,5.117786,5.13556,2587
16-03-2005,1499.79,1499.79,1499.79,6.059834,1652645.47,5.114511,5.132522,2583
17-03-2005,1502.14,1502.14,1502.14,6.058867,1657954.67,5.088308,5.106598,2589
18-03-2005,1499.15,1499.15,1499.15,6.058671,1655485.4,5.12436,5.142144,2591
21-03-2005,1497.24,1497.24,1497.24,6.057525,1653919.5,5.151214,5.168378,2593
22-03-2005,1489.87,1489.87,1489.87,6.057376,1645714.91,5.246742,5.26164,2593
23-03-2005,1489.87,1489.87,1489.87,6.057376,1645728.96,5.2552,5.270199,2593
24-03-2005,1491.7,1491.7,1491.7,6.057361,1647681.61,5.242825,5.258764,2593
28-03-2005,1489.47,1489.47,1489.47,6.057361,1645091.36,5.277474,5.291107,2593
29-03-2005,1491.06,1491.06,1491.06,6.056723,1645339.92,5.253964,5.26924,2590
30-03-2005,1492.87,1492.86,1492.87,6.057298,1647305.85,5.245975,5.262154,2590
31-03-2005,1492.85,1492.85,1492.85,6.057285,1644056.86,5.229996,5.251015,2590
01-04-2005,1496.16,1496.16,1496.16,6.057926,1637231.87,5.195767,5.217625,2575
04-04-2005,1495.87,1495.87,1495.87,6.059097,1635455.66,5.203482,5.225365,2575
05-04-2005,1495.28,1495.28,1495.28,6.059097,1634806.36,5.213693,5.23506,2575
06-04-2005,1497.96,1497.96,1497.96,6.060582,1638857.18,5.178922,5.201643,2577
07-04-2005,1495.59,1495.59,1495.59,6.058941,1636297.94,5.205717,5.227271,2578
08-04-2005,1494.3,1494.3,1494.3,6.058845,1634697.41,5.234217,5.255352,2578
11-04-2005,1495.81,1495.81,1495.81,6.058399,1637432.44,5.224281,5.246681,2580
12-04-2005,1502.88,1502.88,1502.88,6.058116,1644925.5,5.15111,5.174952,2579
13-04-2005,1500.87,1500.87,1500.87,6.058415,1641697.04,5.164133,5.188162,2577
14-04-2005,1499.82,1499.82,1499.82,6.056847,1639231.74,5.155001,5.178329,2579
15-04-2005,1501.28,1501.27,1501.28,6.055031,1637984.49,5.154969,5.176588,2573
18-04-2005,1503.81,1503.81,1503.81,6.055006,1640128.6,5.137456,5.16073,2573
19-04-2005,1509.09,1509.09,1509.09,6.054832,1647038,5.084296,5.108513,2576
20-04-2005,1510.2,1510.2,1510.2,6.054829,1648200.34,5.069911,5.094732,2576
21-04-2005,1505.15,1505.15,1505.15,6.054829,1642630.39,5.142147,5.166136,2576
22-04-2005,1510.15,1510.15,1510.15,6.054439,1647561.39,5.086966,5.115897,2576
25-04-2005,1511.17,1511.17,1511.17,6.054341,1647126.22,5.090946,5.118558,2573
26-04-2005,1509.7,1509.7,1509.7,6.054786,1646415.68,5.108127,5.135674,2575
27-04-2005,1511.84,1511.84,1511.84,6.052856,1650919.76,5.081601,5.109741,2578
28-04-2005,1516.88,1516.88,1516.88,6.052687,1656682.19,5.020026,5.049156,2579
29-04-2005,1512.21,1512.21,1512.21,6.051405,1649349.63,5.088456,5.114889,2580
02-05-2005,1512.85,1512.85,1512.85,6.051153,1628788.75,5.097682,5.124796,2553
03-05-2005,1511.45,1511.45,1511.45,6.050623,1625908.16,5.124169,5.150125,2552
04-05-2005,1513.88,1513.88,1513.88,6.050262,1629476.54,5.085248,5.111372,2553
05-05-2005,1515.1,1515.1,1515.1,6.00414,1554036.5,4.865772,4.894413,2490
06-05-2005,1505.39,1505.39,1505.39,6.003931,1546465.91,4.98245,5.008857,2491
09-05-2005,1506.72,1506.72,1506.72,6.004912,1544415.75,4.9936,5.0202,2488
10-05-2005,1511.04,1511.04,1511.04,6.002489,1551463.85,4.936961,4.964728,2491
11-05-2005,1511.29,1511.29,1511.29,6.002097,1552665.96,4.93242,4.960543,2492
12-05-2005,1513.12,1513.12,1513.12,6.000265,1556468.49,4.910427,4.938395,2497
13-05-2005,1512.28,1512.28,1512.28,6.000113,1556638.33,4.911533,4.93765,2498
16-05-2005,1512.51,1512.51,1512.51,5.99896,1552803.52,4.911982,4.93933,2498
17-05-2005,1513.02,1513.02,1513.02,5.99913,1553058.26,4.906951,4.934394,2498
18-05-2005,1517.34,1517.34,1517.34,5.99913,1557253.61,4.862782,4.891135,2498
19-05-2005,1516.22,1516.22,1516.22,5.999134,1555477.06,4.901076,4.928838,2498
20-05-2005,1515.76,1515.75,1515.76,5.997696,1557365.01,4.920462,4.948231,2503
23-05-2005,1521.67,1521.67,1521.67,5.997694,1564200.78,4.862467,4.891555,2505
24-05-2005,1524.21,1524.21,1524.21,5.997377,1567295.61,4.828184,4.856821,2506
25-05-2005,1522.71,1522.71,1522.71,5.995991,1566530.73,4.844864,4.873153,2507
26-05-2005,1523.56,1523.55,1523.56,5.995321,1567295.75,4.852638,4.879778,2510
27-05-2005,1526.2,1526.2,1526.2,5.994241,1569840.2,4.844046,4.873146,2512
31-05-2005,1533,1533,1533,5.993857,1576092.26,4.774873,4.804022,2513
01-06-2005,1541.41,1541.41,1541.41,6.029285,1645512.25,4.77716,4.807272,2575
02-06-2005,1544.15,1544.15,1544.15,6.027288,1651206.4,4.759581,4.789881,2580
03-06-2005,1538.02,1538.02,1538.02,6.023875,1649961.94,4.818554,4.8479,2589
06-06-2005,1540.17,1540.17,1540.17,6.023061,1653695.64,4.808512,4.838469,2592
07-06-2005,1544.61,1544.61,1544.61,6.02029,1661645.35,4.765629,4.796361,2598
08-06-2005,1541.4,1541.4,1541.4,6.019549,1660485.15,4.802645,4.832716,2603
09-06-2005,1538.45,1538.45,1538.45,6.019314,1660293.5,4.837552,4.867345,2607
10-06-2005,1531.71,1531.71,1531.71,6.018174,1653598.87,4.9082,4.937151,2609
13-06-2005,1528.98,1528.98,1528.98,6.017328,1651282.82,4.936652,4.965709,2611
14-06-2005,1525.6,1525.6,1525.6,6.017305,1644106.98,4.964506,4.993091,2611
15-06-2005,1526.57,1526.57,1526.57,6.018452,1645352.8,4.961934,4.989304,2616
16-06-2005,1530.46,1530.46,1530.46,6.019067,1650245.43,4.928555,4.956914,2619
17-06-2005,1530.65,1530.65,1530.65,6.017719,1649941.96,4.932007,4.960037,2618
20-06-2005,1529.32,1529.32,1529.32,6.017719,1648393.36,4.951328,4.979005,2618
21-06-2005,1534.03,1534.03,1534.03,6.017719,1653575.64,4.908266,4.936854,2618
22-06-2005,1542.96,1542.96,1542.96,6.011328,1670086.34,4.811343,4.841645,2624
23-06-2005,1541.88,1541.88,1541.88,6.01157,1673149.46,4.833751,4.864245,2630
24-06-2005,1545.47,1545.47,1545.47,6.012482,1677413.75,4.801149,4.833533,2631
27-06-2005,1547.61,1547.6,1547.61,6.012423,1679100.29,4.785272,4.818814,2630
28-06-2005,1542.86,1542.86,1542.86,6.012123,1674845.8,4.837976,4.867593,2631
29-06-2005,1541.49,1541.49,1541.49,6.011281,1672931.45,4.854823,4.884143,2631
30-06-2005,1545.57,1545.57,1545.57,6.011276,1675531.15,4.81437,4.841532,2627
01-07-2005,1537.75,1537.75,1537.75,6.010272,1659160.98,4.904099,4.930661,2613
05-07-2005,1532.81,1532.81,1532.81,6.010426,1653747.1,4.964217,4.991064,2613
06-07-2005,1536.05,1536.05,1536.05,6.011739,1656251.61,4.933514,4.96097,2612
07-07-2005,1538.42,1538.42,1538.42,6.009943,1661098.84,4.9029,4.931244,2615
08-07-2005,1533.25,1533.25,1533.25,6.010085,1655526.45,4.963282,4.990847,2614
11-07-2005,1535.55,1535.55,1535.55,6.011365,1658792.67,4.955849,4.980722,2616
12-07-2005,1533.14,1533.14,1533.14,6.011357,1656366.4,4.983471,5.007733,2616
13-07-2005,1532.29,1532.29,1532.29,6.008141,1658410.46,4.992808,5.018721,2620
14-07-2005,1532.06,1532.06,1532.06,6.00638,1655474.3,4.998054,5.022549,2624
15-07-2005,1532.84,1532.84,1532.84,6.006257,1656442.39,4.999636,5.023649,2625
18-07-2005,1529.54,1529.53,1529.54,6.00529,1652343.05,5.035763,5.058956,2625
19-07-2005,1532.18,1532.18,1532.18,6.005311,1655223.54,5.01047,5.034195,2625
20-07-2005,1534.67,1534.67,1534.67,6.002937,1660734.31,4.992996,5.01699,2628
21-07-2005,1526.24,1526.24,1526.24,6.002253,1650943.17,5.081287,5.103825,2627
22-07-2005,1531.11,1531.11,1531.11,6.00205,1656601.47,5.033567,5.057094,2628
25-07-2005,1530.09,1530.09,1530.09,6.000789,1654116.52,5.053429,5.076001,2626
26-07-2005,1530.99,1530.99,1530.99,6.000991,1654684.5,5.047698,5.070333,2625
27-07-2005,1529.66,1529.66,1529.66,6.000499,1654443.51,5.069398,5.091616,2628
28-07-2005,1536.39,1536.39,1536.39,5.99904,1663946.12,5.006885,5.030238,2630
29-07-2005,1530.31,1530.31,1530.31,5.998265,1655062.63,5.083315,5.103713,2633
01-08-2005,1527.65,1527.65,1527.65,5.996809,1630827.78,5.121716,5.141993,2605
02-08-2005,1526.05,1526.05,1526.05,5.998216,1640404.29,5.136302,5.156246,2625
03-08-2005,1528.72,1528.72,1528.72,5.996998,1642737.88,5.107017,5.127727,2626
04-08-2005,1526.95,1526.95,1526.95,5.996729,1641856.59,5.126977,5.14812,2629
05-08-2005,1520.21,1520.21,1520.21,5.992354,1625875.99,5.206556,5.226194,2611
08-08-2005,1518.84,1518.84,1518.84,5.990265,1622823.53,5.229698,5.249328,2611
09-08-2005,1520.91,1520.91,1520.91,5.988037,1627600.37,5.206772,5.226946,2616
10-08-2005,1521.38,1521.38,1521.38,5.987587,1627683.31,5.200595,5.220975,2615
11-08-2005,1526.4,1526.4,1526.4,5.985029,1637652.61,5.145906,5.167504,2621
12-08-2005,1533.42,1533.42,1533.42,5.984985,1645782.16,5.076573,5.101283,2622
15-08-2005,1530.76,1530.76,1530.76,5.984985,1639401.53,5.118913,5.140783,2622
16-08-2005,1534.76,1534.76,1534.76,5.987601,1648737.75,5.076244,5.099714,2625
17-08-2005,1530.96,1530.96,1530.96,5.987473,1644785.58,5.117289,5.139971,2626
18-08-2005,1536.31,1536.31,1536.31,5.98688,1651854.89,5.05872,5.082744,2629
19-08-2005,1536.9,1536.9,1536.9,5.985654,1654126.75,5.056402,5.080536,2633
22-08-2005,1537.51,1537.51,1537.51,5.985654,1654500.85,5.054361,5.078839,2633
23-08-2005,1540.11,1540.11,1540.11,5.985365,1657619.68,5.027532,5.052274,2634
24-08-2005,1540.86,1540.86,1540.86,5.985365,1658414.91,5.023216,5.04821,2634
25-08-2005,1543.04,1543.04,1543.04,5.97439,1654755.17,4.98666,5.012215,2621
26-08-2005,1540.44,1540.44,1540.44,5.974171,1652162.31,5.024516,5.049485,2622
29-08-2005,1541.64,1541.63,1541.64,5.973845,1652723.18,5.022258,5.046393,2621
30-08-2005,1548.37,1548.37,1548.37,5.973626,1660441.83,4.935086,4.961123,2622
31-08-2005,1553.74,1553.73,1553.74,5.972543,1664123.52,4.865597,4.891594,2623
01-09-2005,1553.29,1553.29,1553.29,5.971589,1651773.1,4.846556,4.873777,2600
02-09-2005,1551.5,1551.5,1551.5,5.973224,1651214.2,4.866074,4.893914,2603
06-09-2005,1547.82,1547.82,1547.82,5.973131,1647435.34,4.913926,4.9411,2604
07-09-2005,1542.76,1542.76,1542.76,5.973131,1641997.82,4.967394,4.993523,2604
08-09-2005,1542.94,1542.94,1542.94,5.971278,1645688.42,4.970452,4.99656,2610
09-09-2005,1544.72,1544.72,1544.72,5.971278,1647484.96,4.956898,4.983347,2610
12-09-2005,1541.7,1541.7,1541.7,5.96897,1648150.58,4.996279,5.022073,2618
13-09-2005,1544.77,1544.77,1544.77,5.967562,1652245.56,4.959307,4.985951,2620
14-09-2005,1542.5,1542.5,1542.5,5.967561,1645777.94,4.984999,5.011123,2620
15-09-2005,1537.49,1537.49,1537.49,5.966348,1642278.94,5.038107,5.062082,2624
16-09-2005,1533.32,1533.32,1533.32,5.964418,1638362.73,5.087706,5.110867,2625
19-09-2005,1534.85,1534.85,1534.85,5.964418,1639933.15,5.07112,5.094943,2625
20-09-2005,1534.94,1534.94,1534.94,5.962906,1640947.24,5.089142,5.11259,2627
21-09-2005,1539.68,1539.68,1539.68,5.962718,1646334.68,5.042797,5.067243,2628
22-09-2005,1540.28,1540.28,1540.28,5.962462,1648275.08,5.034217,5.05919,2630
23-09-2005,1534.9,1534.9,1534.9,5.961859,1641855.02,5.101806,5.12569,2629
26-09-2005,1532.21,1532.21,1532.21,5.955952,1647910.3,5.138276,5.161489,2632
27-09-2005,1531.59,1531.59,1531.59,5.956142,1647954.99,5.151985,5.174915,2634
28-09-2005,1534.9,1534.9,1534.9,5.959903,1646527.8,5.128687,5.152114,2635
29-09-2005,1532.41,1532.41,1532.41,5.958562,1645736.42,5.159403,5.182188,2638
30-09-2005,1528.65,1528.65,1528.65,5.958476,1638869.26,5.212468,5.234128,2640
03-10-2005,1524.4,1524.4,1524.4,5.961808,1620478.41,5.269684,5.290787,2618
04-10-2005,1525.65,1525.65,1525.65,5.961804,1623436.01,5.260639,5.281929,2622
05-10-2005,1527.28,1527.28,1527.28,5.961511,1625878.63,5.247543,5.269212,2624
06-10-2005,1526.75,1526.75,1526.75,5.960874,1625603.09,5.250091,5.272047,2625
07-10-2005,1527.47,1527.47,1527.47,5.960579,1625214.42,5.243893,5.266393,2622
11-10-2005,1525.93,1525.93,1525.93,5.960579,1623526.62,5.274187,5.296449,2622
12-10-2005,1520.28,1520.28,1520.28,5.96037,1618048.8,5.333001,5.354316,2624
13-10-2005,1515.87,1515.87,1515.87,5.960079,1613034.19,5.378982,5.399686,2623
14-10-2005,1514.22,1514.22,1514.22,5.96008,1608460.2,5.408893,5.429266,2623
17-10-2005,1515.32,1515.32,1515.32,5.959814,1609168.23,5.403708,5.424045,2622
18-10-2005,1517.2,1517.2,1517.2,5.95988,1610845.06,5.382292,5.403013,2621
19-10-2005,1518.32,1518.32,1518.32,5.957269,1617391.8,5.368891,5.389723,2625
20-10-2005,1519.28,1519.28,1519.28,5.957269,1618392.84,5.366156,5.386775,2625
21-10-2005,1525.53,1525.53,1525.53,5.957043,1625669.35,5.30059,5.323202,2627
24-10-2005,1521.85,1521.85,1521.85,5.957043,1621491.53,5.348195,5.368946,2627
25-10-2005,1516.27,1516.27,1516.27,5.956088,1617368.45,5.414161,5.433941,2630
26-10-2005,1509.03,1509.03,1509.03,5.955675,1610676.06,5.496544,5.515106,2633
27-10-2005,1511.1,1511.1,1511.1,5.955356,1613451.69,5.476166,5.495427,2634
28-10-2005,1509.93,1509.93,1509.93,5.955155,1614031.59,5.526406,5.516578,2637
31-10-2005,1511,1511,1511,5.955173,1612634.68,5.497833,5.516336,2638
01-11-2005,1510.06,1510.06,1510.06,5.961799,1597517.65,5.519972,5.538372,2610
02-11-2005,1507.36,1507.36,1507.36,5.962669,1595054.75,5.549488,5.567685,2611
03-11-2005,1504.52,1504.52,1504.52,5.96138,1591268.97,5.586536,5.603689,2610
04-11-2005,1503.73,1503.73,1503.73,5.96138,1590368.01,5.596024,5.613225,2610
07-11-2005,1505.82,1505.82,1505.82,5.96188,1592938.65,5.585197,5.602883,2611
08-11-2005,1511.41,1511.41,1511.41,5.962253,1600902.68,5.527202,5.545879,2618
09-11-2005,1506.07,1506.07,1506.07,5.961862,1597848.41,5.592061,5.60977,2621
